"Vestiging Uniek nr.";"Vestiging Naam";"Vestiging Straat";"Vestiging Huisnr.";"Vestiging Postcode";"Vestiging Gemeente";"Smiley code";"Smiley geldig tot";"Vandaag"
"2134714335";"Deli Moeskroen";"Grand-Place";"8-9";"7700";"Mouscron/Moeskroen";"2027FR00275";"2027/07/04 00:00:00";"2026/01/23 00:00:00"
"2134340389";"S.A.  QUALITY MEAT RENMANS";"Rue Tienne-à-Deux-Vallées";"3";"1400";"Nivelles";"2028FR00149";"2028/07/08 00:00:00";"2026/01/23 00:00:00"
"2244982450";"Albert Heijn";"Spelaanstraat";"2A";"9620";"Zottegem";"2028NL00156";"2028/08/16 00:00:00";"2026/01/23 00:00:00"
"2133069392";"QUALITY MEAT RENMANS NV";"Koning Leopold III-laan";"85";"8800";"Roeselare";"2028NL00146";"2028/07/25 00:00:00";"2026/01/23 00:00:00"
"2134465697";"QUALITY MEAT RENMANS";"Place Emile-de-Lalieux";"25";"1400";"Nivelles";"2028FR00153";"2028/07/17 00:00:00";"2026/01/23 00:00:00"
"2127754188";"Colruyt Torhout";"Kortemarkstraat";"25";"8820";"Torhout";"2028NL00461";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2138638281";"S.A. Quality Meat Renmans";"Chaussée de Nivelles(FW)";"80";"5020";"Namur";"2028FR00152";"2028/07/03 00:00:00";"2026/01/23 00:00:00"
"2094233463";"PROXY DELHAIZE";"Avenue de l'Industrie";"26";"4500";"Huy";"2028FR00160";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2134467974";"QUALITY MEAT RENMANS";"Avelgemstraat(Z)";"107";"8550";"Zwevegem";"2028NL00147";"2028/07/21 00:00:00";"2026/01/23 00:00:00"
"2182139615";"RENMANS";"Brusselsesteenweg";"1";"9090";"Merelbeke-Melle";"2028NL00145";"2028/06/27 00:00:00";"2026/01/23 00:00:00"
"2012981414";"JORI - AD Delhaize";"Stationsstraat";"14";"9280";"Lebbeke";"2028NL00159";"2028/06/30 00:00:00";"2026/01/23 00:00:00"
"2030865145";"GB PARTNER";"Wijkstraat";"37";"3590";"Diepenbeek";"2028NL00164";"2028/08/11 00:00:00";"2026/01/23 00:00:00"
"2239411185";"Quality Meat Renmans";"Staatsbaan";"80";"8610";"Handzame";"2028NL00149";"2028/07/19 00:00:00";"2026/01/23 00:00:00"
"2136348784";"N.V.  QUALITY MEAT RENMANS";"Plataan";"45";"9820";"Merelbeke-Melle";"2028NL00150";"2028/07/19 00:00:00";"2026/01/23 00:00:00"
"2127740629";"Colruyt Deurne Zuid (Zenitel)";"Herentalsebaan";"57 A";"2100";"Antwerpen";"2028NL00463";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2061208428";"A.D. DELHAIZE HOGNOUL";"Rue des Moulins";"17";"4342";"Awans";"2028FR00123";"2028/06/25 00:00:00";"2026/01/23 00:00:00"
"2186128293";"Restaurant univervsitaire Pierre Houzeau de Lehaie";"Boulevard Dolez";"69";"7000";"Mons";"2027FR00260";"2027/08/12 00:00:00";"2026/01/23 00:00:00"
"2188701763";"Panos Rail Mons";"Rue Augustin Honnorez";"1";"7000";"Mons";"2028FR00228";"2028/05/22 00:00:00";"2026/01/23 00:00:00"
"2161546020";"AZ Sint-Jan AV";"Ruddershove";"10";"8000";"Brugge";"2028NL00296";"2028/07/05 00:00:00";"2026/01/23 00:00:00"
"2150744475";"Heilig Hartziekenhuis Mol";"Gasthuisstraat";"1";"2400";"Mol";"2028NL00293";"2028/06/02 00:00:00";"2026/01/23 00:00:00"
"2332171493";"Sylla Meat";"Kortrijksestraat";"378";"8020";"Oostkamp";"2028NL00297";"2028/06/02 00:00:00";"2026/01/23 00:00:00"
"2168695118";"RENMANS";"Molenstraat";"77/79";"9960";"Assenede";"2028NL00139";"2028/07/19 00:00:00";"2026/01/23 00:00:00"
"2063051230";"POINT CHAUD";"Place Jean Jaurès";"39";"4040";"Herstal";"2028FR00133";"2028/07/13 00:00:00";"2026/01/23 00:00:00"
"2319304345";"Buurtslagers";"Markt";"1";"3580";"Beringen";"2028NL00144";"2028/07/17 00:00:00";"2026/01/23 00:00:00"
"2133065929";"Boucherie Renmans";"Rue de Menin";"460";"7700";"Mouscron/Moeskroen";"2028FR00141";"2028/07/21 00:00:00";"2026/01/23 00:00:00"
"2133070085";"QUALITY MEAT RENMANS";"Lostraat";"83";"9880";"Aalter";"2028NL00135";"2028/07/19 00:00:00";"2026/01/23 00:00:00"
"2137474578";"0600-MONS";"Place des Grands Prés";"1";"7000";"Mons";"2028FR00136";"2028/06/15 00:00:00";"2026/01/23 00:00:00"
"2134337718";"Quality Meat Renmans";"Ninoofsesteenweg";"360";"1700";"Dilbeek";"2028NL00138";"2028/06/20 00:00:00";"2026/01/23 00:00:00"
"2060068182";"CARREFOUR 675 KORBEEK-LO";"Vlinderlaan";"1";"3360";"Bierbeek";"2027NL00698";"2027/07/01 00:00:00";"2026/01/23 00:00:00"
"2108373588";"DUFRAIS";"Route Provinciale";"98";"1450";"Chastre";"2028FR00022";"2028/03/22 00:00:00";"2026/01/23 00:00:00"
"2136318496";"Quality Meat Renmans";"Menenstraat";"29";"8940";"Geluwe";"2028NL00049";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2155368110";"RENMANS";"Tervuursesteenweg";"167";"3060";"Bertem";"2028NL00044";"2028/05/02 00:00:00";"2026/01/23 00:00:00"
"2372251103";"DUFRAIS FLAGEY";"Rue de Hennin";"18";"1050";"Elsene";"2028FR00191";"2028/08/17 00:00:00";"2026/01/23 00:00:00"
"2098483944";"POINT CHAUD";"Rue de Bruxelles";"10/12";"4340";"Awans";"2027FR00021";"2027/05/24 00:00:00";"2026/01/23 00:00:00"
"2029922958";"ALDI MARKT";"Sint-Sebastiaansstraat";"79";"8800";"Roeselare";"2027NL00102";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2152128706";"ALDI  MARCHE";"Rue d'Argenteau";"11";"4681";"Hermalle-sous-Argenteau";"2027FR00014";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2264856760";"Aldi SA";"Rue de la Courtière";"7/0/1";"6720";"Habay";"2027FR00016";"2027/06/25 00:00:00";"2026/01/23 00:00:00"
"2233682940";"KOVERDIS";"Tongersestraat";"70";"3740";"Bilzen-Hoeselt";"2027NL00124";"2027/06/10 00:00:00";"2026/01/23 00:00:00"
"2268003817";"SUSHI GOURMET FORT JACO";"Chaussée de Waterloo";"1363";"1180";"Ukkel";"2028FR00155";"2028/06/24 00:00:00";"2026/01/23 00:00:00"
"2186699209";"Aldi";"Antwerpse Steenweg";"81";"2940";"Stabroek";"2027NL00119";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2192633926";"ALDI MARKT";"Layensweg(E)";"6";"3630";"Maasmechelen";"2027NL00114";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2312619065";"VILVO BLUE";"Schaarbeeklei";"344";"1800";"Vilvoorde";"2027NL00116";"2027/05/29 00:00:00";"2026/01/23 00:00:00"
"2191947996";"PANOS MOL";"Voogdijstraat";"4";"2400";"Mol";"2027NL00537";"2027/07/07 00:00:00";"2026/01/23 00:00:00"
"2267215048";"PIZZA HUT";"President Kennedylaan(Kor)";"100";"8500";"Kortrijk";"2027NL00534";"2027/07/03 00:00:00";"2026/01/23 00:00:00"
"2072015317";"MC DONALD'S";"Mechelsesteenweg (DEN)";"83";"9200";"Dendermonde";"2027NL00535";"2027/07/03 00:00:00";"2026/01/23 00:00:00"
"2307755308";"CHRIJO";"Moerbekeplein(Moe)";"17";"9500";"Geraardsbergen";"2027NL00125";"2027/06/15 00:00:00";"2026/01/23 00:00:00"
"2313767625";"IZAKAYA DENDERMONDE";"Heirbaan (STG)";"159";"9200";"Dendermonde";"2028NL00152";"2028/06/15 00:00:00";"2026/01/23 00:00:00"
"2317624958";"BUURTSLAGERS";"Koningsbaan";"37";"2580";"Putte";"2028NL00158";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2137998378";"S.A. Quality Meat Renmans";"Chaussée de Louvain(CH)";"562";"5020";"Champion";"2028FR00147";"2028/07/26 00:00:00";"2026/01/23 00:00:00"
"2249229070";"Albert Heijn Gierle";"Kloosterstraat";"36";"2275";"Lille";"2028NL00160";"2028/07/23 00:00:00";"2026/01/23 00:00:00"
"2232456582";"Australian Ice Cream";"Place Verte";"20";"6000";"Charleroi";"2028FR00265";"2028/06/25 00:00:00";"2026/01/23 00:00:00"
"2316790560";"Spar";"Ledegemstraat";"18";"8890";"Moorslede";"2028NL00130";"2028/06/21 00:00:00";"2026/01/23 00:00:00"
"2245540496";"VIDERA";"Hundelgemsesteenweg";"450A";"9820";"Merelbeke-Melle";"2028NL00157";"2028/07/17 00:00:00";"2026/01/23 00:00:00"
"2132479573";"Quality Meat Renmans";"Rue de la Liesse";"123";"7700";"Mouscron/Moeskroen";"2028FR00148";"2028/07/21 00:00:00";"2026/01/23 00:00:00"
"2249554219";"ONZE KEUKEN";"Sint-Andreaslaan";"6";"8730";"Beernem";"2028NL00161";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2060071251";"0640-JAMBES";"Avenue Prince de Liège(JB)";"57-59";"5100";"Namur";"2028FR00159";"2028/07/24 00:00:00";"2026/01/23 00:00:00"
"2077891240";"PROXY DELHAIZE";"Rue Auguste-Ponson";"3";"4020";"Liège";"2028FR00161";"2028/06/19 00:00:00";"2026/01/23 00:00:00"
"2209846773";"Wimble Manufacturing Belgium";"Eggestraat";"1";"2800";"Mechelen";"2028NL00162";"2028/06/21 00:00:00";"2026/01/23 00:00:00"
"2356750503";"AUSTRALIAN HOME MADE ICE CREAM";"Rue Neuve";"123";"1000";"Brussel";"2028NF00005";"2028/06/25 00:00:00";"2026/01/23 00:00:00"
"2246475854";"Da Giovanni";"Kattendijkdok-Westkaai";"41";"2000";"Antwerpen";"2026NL00779";"2026/12/20 00:00:00";"2026/01/23 00:00:00"
"2355044588";"Cultuurcafé";"Gemeenteplein";"7";"8790";"Waregem";"2028NL00295";"2028/06/02 00:00:00";"2026/01/23 00:00:00"
"2270070313";"Slagerij Verschooren";"Laarsebaan";"60";"2170";"Merksem";"2028NL00290";"2028/06/10 00:00:00";"2026/01/23 00:00:00"
"2152408818";"Hogeschool PXL Campus Diepenbeek";"Agoralaan";"zn";"3590";"Diepenbeek";"2028NL00291";"2028/06/16 00:00:00";"2026/01/23 00:00:00"
"2322318471";"Panos Roeselare";"Ooststraat";"49";"8800";"Roeselare";"2028NL00292";"2028/06/28 00:00:00";"2026/01/23 00:00:00"
"2353286316";"WZC Home Stuyvenberg";"Provincieweg";"549";"9550";"Herzele";"2028NL00294";"2028/06/02 00:00:00";"2026/01/23 00:00:00"
"2228252326";"Market Gouden Kruispunt";"Gouden Kruispunt";"120";"3390";"Tielt-Winge";"2028NL00142";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2280216315";"Quality Meat Renmans";"Chaussée de Heusy";"163 A";"4800";"Verviers";"2028FR00135";"2028/07/21 00:00:00";"2026/01/23 00:00:00"
"2278520892";"Carrefour Market";"Brusselsesteenweg";"310";"9090";"Merelbeke-Melle";"2028NL00132";"2028/07/07 00:00:00";"2026/01/23 00:00:00"
"2060070657";"Carrefour Soignies";"Chemin de la Guelenne";"1";"7060";"Soignies";"2028FR00137";"2028/06/13 00:00:00";"2026/01/23 00:00:00"
"2136318694";"N.V.  QUALITY MEAT RENMANS";"Noorderlaan";"56";"8790";"Waregem";"2028NL00141";"2028/07/16 00:00:00";"2026/01/23 00:00:00"
"2327958824";"Sodexo Belgium NV  Elsenborn";"Lager Elsenborn Camp";"1";"4750";"Bütgenbach/Butgenbach";"2028FR00134";"2028/07/03 00:00:00";"2026/01/23 00:00:00"
"2090562707";"ALDI";"Quai d'Arona";"15";"4500";"Huy";"2028FR00131";"2028/05/19 00:00:00";"2026/01/23 00:00:00"
"2060073627";"0691-KOKSIJDE";"Strandlaan(Kok)";"19";"8670";"Koksijde";"2028NL00134";"2028/06/27 00:00:00";"2026/01/23 00:00:00"
"2055555011";"SPAR  CLAEYS";"Beekstraat";"155";"9031";"Drongen";"2028NL00133";"2028/06/21 00:00:00";"2026/01/23 00:00:00"
"2060061056";"0204-GRIMBERGEN";"Wolvertemsesteenweg";"244";"1850";"Grimbergen";"2028NL00131";"2028/06/21 00:00:00";"2026/01/23 00:00:00"
"2134340587";"S.A.  QUALITY MEAT RENMANS";"Rue de Soignies";"22";"7800";"Ath";"2028FR00139";"2028/07/03 00:00:00";"2026/01/23 00:00:00"
"2104341358";"CORA";"Drève Olympique";"15";"1070";"Anderlecht";"2028FR00146";"2028/06/26 00:00:00";"2026/01/23 00:00:00"
"2169931174";"FAGNES SAVEURS";"Rue d'Eupen";"6";"4950";"Waimes/Weismes";"2027FR00170";"2027/04/20 00:00:00";"2026/01/23 00:00:00"
"2055170177";"ALDI MARKT";"Genkerbaan";"85";"3520";"Zonhoven";"2027NL00031";"2027/05/23 00:00:00";"2026/01/23 00:00:00"
"2150882354";"Rustoord Sint-Augustinus";"Monseigneur Senciestraat";"4";"1500";"Halle";"2027NL00032";"2027/05/01 00:00:00";"2026/01/23 00:00:00"
"2230225087";"Sint-Jozefs Vrije Beroepsschool";"Toekomststraat";"75";"8790";"Waregem";"2026NL02203";"2026/12/25 00:00:00";"2026/01/23 00:00:00"
"2024156111";"IKEA";"Weiveldlaan";"19";"1930";"Zaventem";"2027NF00022";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2154994362";"vzw Meredal";"Vijverstraat";"38";"9420";"Erpe-Mere";"2028NL00244";"2028/03/29 00:00:00";"2026/01/23 00:00:00"
"2290535729";"CARREFOUR MARKET";"Broederlijke-Weversplein";"1";"9000";"Gent";"2028NL00245";"2028/03/12 00:00:00";"2026/01/23 00:00:00"
"2170858812";"CARREFOUR";"Demaeghtlaan (Auguste)";"121";"1500";"Halle";"2028NL00053";"2028/03/14 00:00:00";"2026/01/23 00:00:00"
"2071116482";"AD Delhaize Schelle";"Provinciale Steenweg";"3";"2627";"Schelle";"2028NL00055";"2028/03/31 00:00:00";"2026/01/23 00:00:00"
"2057869054";"Sovidel";"Rue Grande";"35";"7380";"Quiévrain";"2028FR00040";"2028/02/27 00:00:00";"2026/01/23 00:00:00"
"2198765514";"Les Maîtres Bouchers d' Ardenne";"Luxemburger Strasse";"50";"4780";"Sankt Vith/Saint-Vith";"2028FR00045";"2028/03/09 00:00:00";"2026/01/23 00:00:00"
"2174777612";"Les Boucheries Dufrais";"Chaussée de Namur";"89";"1315";"Incourt";"2028FR00021";"2028/03/22 00:00:00";"2026/01/23 00:00:00"
"2137785473";"Carrefour Market";"Chaussée de Mons";"323";"7800";"Ath";"2028FR00047";"2028/03/22 00:00:00";"2026/01/23 00:00:00"
"2060073033";"CARREFOUR PLANET FROYENNES";"Rue de Maire(FRY)";"6";"7503";"Froyennes";"2028FR00050";"2028/03/22 00:00:00";"2026/01/23 00:00:00"
"2150773080";"Sint Vincentius";"Houtmarkt";"33";"8500";"Kortrijk";"2028NL00057";"2028/02/27 00:00:00";"2026/01/23 00:00:00"
"2260518385";"Monhor";"Route de Mons";"171";"7301";"Boussu";"2028FR00041";"2028/04/11 00:00:00";"2026/01/23 00:00:00"
"2221050867";"PricewaterhouseCoopers Belgium";"Generaal Lemanstraat";"67";"2018";"Antwerpen";"2028NL00371";"2028/12/02 00:00:00";"2026/01/23 00:00:00"
"2028569215";"CARREFOUR MARKET SINT-GILLIS-WAAS";"Kronenhoekstraat(SGW)";"38";"9170";"Sint-Gillis-Waas";"2028NL00056";"2028/03/13 00:00:00";"2026/01/23 00:00:00"
"2031631445";"A.G.B.A.";"Rue de Battice";"140";"4880";"Aubel";"2028FR00042";"2028/02/09 00:00:00";"2026/01/23 00:00:00"
"2108374875";"LES BOUCHERIES DUFRAIS";"Monschauer Strasse";"9";"4750";"Bütgenbach/Butgenbach";"2028FR00023";"2028/03/31 00:00:00";"2026/01/23 00:00:00"
"2110198178";"RENMANS";"Tiensesteenweg";"1 C";"3360";"Bierbeek";"2028NL00045";"2028/05/01 00:00:00";"2026/01/23 00:00:00"
"2136925539";"NV QUALITY MEAT RENMANS";"Grote-Edestraat";"70";"8370";"Blankenberge";"2028NL00046";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2060064323";"Carrefour";"Bredabaan";"967";"2900";"Schoten";"2028NL00052";"2028/02/15 00:00:00";"2026/01/23 00:00:00"
"2207283696";"DUFRAIS LA BOUVERIE";"Rue de l'Industrie";"185";"7080";"Frameries";"2028FR00024";"2028/04/09 00:00:00";"2026/01/23 00:00:00"
"2158524964";"N.V. QUALITY MEAT RENMANS";"Hubert d'Ydewallestraat";"50/52";"8730";"Beernem";"2028NL00043";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2150019648";"RENMANS";"Rue de Marche";"122";"6600";"Bastogne";"2028FR00030";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2248003803";"Proxy Grootzand";"Grootzand (GRE)";"19";"9200";"Dendermonde";"2028NL00041";"2028/03/07 00:00:00";"2026/01/23 00:00:00"
"2231241510";"Boucherie Berwart Arnaud";"Avenue Fernand Charlot(Jod.)";"42";"1370";"Jodoigne";"2028FR00029";"2028/02/09 00:00:00";"2026/01/23 00:00:00"
"2133493719";"QUALITY MEAT RENMANS";"Kerkhofstraat";"377";"2850";"Boom";"2025NL00047";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2145784708";"SIRDIS";"Rue Emile Lété(S)";"86";"7332";"Saint-Ghislain";"2028FR00036";"2028/02/24 00:00:00";"2026/01/23 00:00:00"
"2136613159";"Quality Meat Renmans";"Grote Baan";"240";"1620";"Drogenbos";"2028NL00048";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2137881879";"Carrefour Market";"Rue du Commerce";"352";"7370";"Elouges";"2028FR00027";"2028/02/13 00:00:00";"2026/01/23 00:00:00"
"2060067489";"CARREFOUR 617 HASSELT";"Herkenrodesingel";"2";"3500";"Hasselt";"2028NL00059";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2289749930";"Bakkerij Aernoudt";"Baron de Gieylaan";"72";"9840";"Nazareth-De Pinte";"2028NL00881";"2028/12/23 00:00:00";"2026/01/23 00:00:00"
"2127752309";"Colruyt";"Rue de la Sucrerie";"6";"5030";"Gembloux";"2028FR00253";"2028/03/27 00:00:00";"2026/01/23 00:00:00"
"2109507203";"ALDI MARKT";"Pastorijstraat";"74";"9940";"Ertvelde";"2027NL00132";"2027/08/01 00:00:00";"2026/01/23 00:00:00"
"2055170078";"ALDI MARKT";"Molemstraat";"50";"3560";"Lummen";"2027NL00139";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2003774728";"ALDI NV";"Heidam";"2";"2070";"Beveren-Kruibeke-Zwijndrecht";"2027NL00140";"2027/07/26 00:00:00";"2026/01/23 00:00:00"
"2062109538";"ALDI MARCHE";"Rue de la Sentinelle,Noirefont.";"66";"6831";"Bouillon";"2027FR00029";"2027/07/06 00:00:00";"2026/01/23 00:00:00"
"2243401350";"ACW Jupille";"Rue Auguste-Ponson";"3";"4020";"Liège";"2028FR00206";"2028/01/24 00:00:00";"2026/01/23 00:00:00"
"2188702258";"Panos Rail Herentals";"Stationsplein(HRT)";".";"2200";"Herentals";"2028NL00534";"2028/05/22 00:00:00";"2026/01/23 00:00:00"
"2274999594";"POINT CHAUD GARE BRUXELLES MIDI";"Avenue Fonsny";"46";"1060";"Sint-Gillis";"2028FR00038";"2028/02/17 00:00:00";"2026/01/23 00:00:00"
"2262012185";"Eurospar";"Grotestraat";"15";"3380";"Glabbeek-Zuurbemde";"2028NL00140";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2281509878";"Quality Meat Renmans";"Rue de l'Essor";"1";"5060";"Sambreville";"2028FR00138";"2028/07/14 00:00:00";"2026/01/23 00:00:00"
"2242518551";"Cuisine de la maison de repos du centre IRIS";"Chaussée de Wemmel";"229";"1090";"Jette";"2028FR00145";"2028/07/03 00:00:00";"2026/01/23 00:00:00"
"2250916375";"The Huggy's Bar";"Passage Lemonnier";"22";"4000";"Liège";"2028FR00144";"2028/07/14 00:00:00";"2026/01/23 00:00:00"
"2051173183";"DE WEYDT";"Rue du Château de Graaf";"86";"4850";"Plombières";"2028FR00132";"2028/06/30 00:00:00";"2026/01/23 00:00:00"
"2336713172";"RETSILVER OOSTROZEBEKE";"Wielsbekestraat";"28";"8780";"Oostrozebeke";"2028NL00136";"2028/06/08 00:00:00";"2026/01/23 00:00:00"
"2284612492";"HUGGY'S BAR";"Rue du Bultia(GER)";"87";"6280";"Gerpinnes";"2028FR00142";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2308935243";"IZAKAYA MERCHTEM ";"Puursstraat";"9";"1785";"Merchtem";"2028NL00137";"2028/06/08 00:00:00";"2026/01/23 00:00:00"
"2116214356";"FIJNBAKKERIJ VINCENT";"Stationsdreef";"129";"8800";"Roeselare";"2028NL00302";"2028/07/16 00:00:00";"2026/01/23 00:00:00"
"2310751420";"Traiteur Ranst";"Kromstraat";"62B";"2520";"Ranst";"2027NL00520";"2027/05/11 00:00:00";"2026/01/23 00:00:00"
"2315871535";"DUFRAIS COLFONTAINE";"Rue de la Perche";"88";"7340";"Colfontaine";"2028FR00025";"2028/02/15 00:00:00";"2026/01/23 00:00:00"
"2289224645";"De Kikker 7";"Revinzestraat";"56";"8820";"Torhout";"2027NL00519";"2027/04/22 00:00:00";"2026/01/23 00:00:00"
"2319531997";"MARSICO";"Stationsstraat";"34";"3930";"Hamont-Achel";"2027NL00030";"2027/04/15 00:00:00";"2026/01/23 00:00:00"
"2269869581";"ALBRALAN";"Oudenaardsesteenweg";"80";"9000";"Gent";"2027NL00035";"2027/05/14 00:00:00";"2026/01/23 00:00:00"
"2304380005";"ISS CATERING";"Watersportlaan";"5";"9000";"Gent";"2027NL00521";"2027/04/27 00:00:00";"2026/01/23 00:00:00"
"2306246957";"Rembertus WZC";"Brusselsesteenweg";"245-247";"2800";"Mechelen";"2027NL00528";"2027/05/14 00:00:00";"2026/01/23 00:00:00"
"2046298736";"PANOS";"Boterstraat";"24";"8900";"Ieper";"2027NL00527";"2027/06/09 00:00:00";"2026/01/23 00:00:00"
"2272957250";"MERKSPLAS SPORTKRING";"Hofeinde";"9";"2330";"Merksplas";"2027NL00525";"2027/05/07 00:00:00";"2026/01/23 00:00:00"
"2171609670";"WZC Nethehof";"Gerheide";"203";"2490";"Balen";"2027NL00526";"2027/05/14 00:00:00";"2026/01/23 00:00:00"
"2137092023";"RENMANS";"Rue Sur Haies";"3";"4557";"Tinlot";"2028FR00031";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2152643695";"Middenschool Sint-Rembert 1";"Bruggestraat";"23";"8820";"Torhout";"2026NL02202";"2026/06/25 00:00:00";"2026/01/23 00:00:00"
"2080213203";"SINT FRANCISKUS";"Pastoor Paquaylaan";"129";"3550";"Heusden-Zolder";"2027NL00697";"2027/07/01 00:00:00";"2026/01/23 00:00:00"
"2138409540";"RESIDENCE CHC MATIVA";"Quai Mativa";"43";"4020";"Liège";"2028FR00035";"2028/03/10 00:00:00";"2026/01/23 00:00:00"
"2248821373";"Slagerij Stefanie en Gunther";"Nieuwstraat(KRU)";"2";"9770";"Kruisem";"2027NL00336";"2027/09/18 00:00:00";"2026/01/23 00:00:00"
"2358736924";"DE SMAAKMAKERS";"Grote Baan(MEL)";"62";"9120";"Beveren-Kruibeke-Zwijndrecht";"2028NL00242";"2028/03/13 00:00:00";"2026/01/23 00:00:00"
"2185191848";"Bakkerij Knockaert";"Sint-Amandsstraat";"43";"8800";"Roeselare";"2028NL00246";"2028/03/31 00:00:00";"2026/01/23 00:00:00"
"2200012755";"CADO SUPERMARKT";"Meirhoekstraat";"14";"9270";"Laarne";"2028NL00243";"2028/03/14 00:00:00";"2026/01/23 00:00:00"
"2345971526";"CHEZ THIERRY ET FABIENNE";"Rue Vanbeneden(FLG)";"8";"6210";"Les Bons Villers";"2028FR00044";"2028/03/09 00:00:00";"2026/01/23 00:00:00"
"2284373457";"WZC De Notelaer";"Oude Zandstraat(BEV)";"98";"9120";"Beveren-Kruibeke-Zwijndrecht";"2028NL00065";"2028/04/11 00:00:00";"2026/01/23 00:00:00"
"2143843520";"0458-KURINGEN";"Kuringersteenweg";"491";"3511";"Hasselt";"2028NL00039";"2028/02/25 00:00:00";"2026/01/23 00:00:00"
"2269402102";"POINT CHAUD";"Rue du Beau Site";"2";"4400";"Flémalle";"2028FR00037";"2028/03/31 00:00:00";"2026/01/23 00:00:00"
"2314125040";"CARREFOUR MARKET";"Champs de Tignée";"8";"4671";"Blégny";"2028FR00046";"2028/03/13 00:00:00";"2026/01/23 00:00:00"
"2137782604";"Carrefour Market KAIN";"Rue du Troisième Age(K)";"2";"7540";"Kain";"2028FR00049";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2339943569";"BOSCHART WZC";"Theo Van den Boschstraat";"81";"2100";"Deurne";"2028NL00054";"2028/02/23 00:00:00";"2026/01/23 00:00:00"
"2279620457";"Buurtslagers";"Koning Boudewijnlaan";"2";"2250";"Olen";"2028NL00064";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2272505904";"TM FOOD & Co";"Rue du Moulin";"10";"7800";"Ath";"2028FR00026";"2028/01/29 00:00:00";"2026/01/23 00:00:00"
"2252350094";"PRINSENHOF W.Z.C.";"Gebroeders Marreytstraat";"50";"8000";"Brugge";"2028NL00062";"2028/03/09 00:00:00";"2026/01/23 00:00:00"
"2344660046";"IZAKAYA Soumagne";"Avenue de la Résistance(MIC)";"322";"4630";"Soumagne";"2028FR00032";"2028/02/11 00:00:00";"2026/01/23 00:00:00"
"2358251528";"BELGOCATERING-MEDIA CAFE";"Mediaplein";"1";"2018";"Antwerpen";"2028NL00373";"2028/12/02 00:00:00";"2026/01/23 00:00:00"
"2022256394";"Superette Craeghs";"Kaulillerdorp";"40";"3950";"Bocholt";"2028NL00040";"2028/02/10 00:00:00";"2026/01/23 00:00:00"
"2133720381";"N.V.  QUALITY MEAT RENMANS";"Oostendelaan";"312";"8430";"Middelkerke";"2028NL00050";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2331179620";"IZAKAYA FRAGNEE";"Rue de Fragnée";"41";"4000";"Liège";"2028FR00034";"2028/03/17 00:00:00";"2026/01/23 00:00:00"
"2238393675";"BUURTSLAGERS";"Sint Jansstraat(STA)";"110";"8840";"Staden";"2028NL00033";"2028/04/11 00:00:00";"2026/01/23 00:00:00"
"2137882869";"Carrefour Market";"Rue de Dour(B-C)";"330";"7300";"Boussu";"2028FR00048";"2028/03/22 00:00:00";"2026/01/23 00:00:00"
"2331179422";"IZAKAYA HEUSY";"Avenue de Spa";"66";"4802";"Verviers";"2028FR00033";"2028/02/11 00:00:00";"2026/01/23 00:00:00"
"2060066895";"CARREFOUR SINT-DENIJS-WESTREM";"Kortrijksesteenweg";"1133";"9051";"Gent";"2028NL00061";"2028/03/29 00:00:00";"2026/01/23 00:00:00"
"2356281735";"MARKET MOL KRUISVEN";"Kruisven";"40";"2400";"Mol";"2028NL00058";"2028/03/03 00:00:00";"2026/01/23 00:00:00"
"2358333482";"Buurtslagers";"Mechelsesteenweg";"24";"9200";"Dendermonde";"2028NL00063";"2028/03/13 00:00:00";"2026/01/23 00:00:00"
"2010673507";"AD Delhaize";"Kortrijksestraat";"103";"8020";"Oostkamp";"2028NL00038";"2028/02/13 00:00:00";"2026/01/23 00:00:00"
